display_id,event_type,region,event,duration,is_live,channel_activity,capitalisation_ratio,subjectivity_score
yy_P9bdROBM,environmental,US,Hurricane Harvey (2017),46,1,30.20689655172414,0.13157894736842105,0.4213351
HO99VN3ffjk,environmental,US,Hurricane Harvey (2017),117,1,30.20689655172414,0.06818181818181818,0.77960485
sTkOKwK3EFA,environmental,US,Hurricane Harvey (2017),78,1,30.20689655172414,0.21052631578947367,0.24861242
uj-uMSzhbrk,environmental,US,Hurricane Harvey (2017),61,1,30.20689655172414,0.2727272727272727,0.41877505
LwWDcpV2MCk,environmental,US,Hurricane Harvey (2017),90,1,30.20689655172414,0.15789473684210525,0.069666676
c45ys9fcnLc,environmental,US,Hurricane Harvey (2017),132,1,30.24137931034483,0.1794871794871795,0.24067616
UBdN7G1wGa0,environmental,US,Hurricane Harvey (2017),61,1,30.24137931034483,0.15384615384615385,0.45922026
rZMvqU-bjHc,environmental,US,Hurricane Harvey (2017),56,1,30.24137931034483,0.15384615384615385,0.8465846
FHvV1IT6_fg,environmental,US,Hurricane Harvey (2017),104,1,30.24137931034483,0.20512820512820512,0.7727297
D-1xExSR1ao,environmental,US,Hurricane Harvey (2017),94,1,30.24137931034483,0.13513513513513514,0.22701605
BtvYLSUqPXk,environmental,US,Hurricane Harvey (2017),59,1,30.24137931034483,0.15384615384615385,0.09060165
PKoQVtGcBJA,environmental,US,Hurricane Harvey (2017),96,1,29.275862068965516,0.14285714285714285,0.9555361
xigoNUjxu90,environmental,US,Hurricane Harvey (2017),79,1,29.275862068965516,0.23809523809523808,0.059343494
m3JrA6hm-5c,environmental,US,Hurricane Harvey (2017),69,1,29.275862068965516,0.14705882352941177,0.9328485
ojO2jPGZm9M,environmental,US,Hurricane Harvey (2017),113,1,29.24137931034483,0.05405405405405406,0.69009805
zxQO1Rveojc,environmental,US,Hurricane Harvey (2017),58,1,29.24137931034483,0.1794871794871795,0.5462508
IQk0iSoJ-P0,environmental,US,Hurricane Harvey (2017),92,1,29.24137931034483,0.047619047619047616,0.033234317
qzKtkM7jmTQ,environmental,US,Hurricane Harvey (2017),102,1,29.24137931034483,0.025,0.16383372
ZI-nSIq0ln8,environmental,US,Hurricane Harvey (2017),121,1,29.24137931034483,0.022727272727272728,0.20020902
fkSyCwxv_Pw,environmental,US,Hurricane Harvey (2017),125,1,29.24137931034483,0.14285714285714285,0.0063572195
-aBcn74wvYg,environmental,US,Hurricane Harvey (2017),148,1,30.06896551724138,0.1282051282051282,0.7855722
_lm_ToVsfFU,environmental,US,Hurricane Harvey (2017),87,1,30.06896551724138,0.125,0.29156175
MGeAFMob3iU,environmental,US,Hurricane Harvey (2017),46,1,30.06896551724138,0.1891891891891892,0.36872053
J7AAJnK4YsM,environmental,US,Hurricane Harvey (2017),82,1,30.06896551724138,0.16129032258064516,0.9929324
PrBWAkO1PHE,environmental,US,Hurricane Harvey (2017),53,1,30.06896551724138,0.35294117647058826,0.9840996
WVmb3dC4pnw,environmental,US,Hurricane Harvey (2017),67,1,30.06896551724138,0.17073170731707318,0.6328755
IEOnZHXX39Y,environmental,US,Hurricane Harvey (2017),96,1,30.06896551724138,0.175,0.77350414
29554peFjtE,environmental,US,Hurricane Harvey (2017),70,1,30.06896551724138,0.16666666666666666,0.7128159
iY2KHN5VZbs,environmental,US,Hurricane Harvey (2017),40,1,30.06896551724138,0.2,0.9572074
xzZ4xtiSQHQ,environmental,US,Hurricane Harvey (2017),124,1,30.06896551724138,0.12121212121212122,0.47725484
RDy2NtWi810,environmental,US,Hurricane Harvey (2017),121,1,30.06896551724138,0.16666666666666666,0.10447679
BUdJBvGlQc4,environmental,US,Hurricane Harvey (2017),55,1,30.06896551724138,0.21052631578947367,0.51027113
UuEolTKb37c,environmental,US,Hurricane Harvey (2017),94,1,30.06896551724138,0.2,0.7487857
1_opRlVwko0,environmental,US,Hurricane Harvey (2017),87,1,30.20689655172414,0.18181818181818182,0.21411645
BbKxRlSC4DA,environmental,US,Hurricane Harvey (2017),121,1,30.20689655172414,0.1891891891891892,0.19495371
ETW_s04wJp0,environmental,US,Hurricane Harvey (2017),148,1,30.20689655172414,0.15384615384615385,0.94148886
KyRKhPTBbOY,environmental,US,Hurricane Harvey (2017),170,1,30.20689655172414,0.16129032258064516,0.90225244
sCZgrCVSd1M,environmental,US,Hurricane Harvey (2017),75,1,30.20689655172414,0.17142857142857143,0.41623983
Xubi5gTn_P8,environmental,US,Hurricane Harvey (2017),60,1,30.20689655172414,0.3157894736842105,0.110330656
y7RF5M6Jo5I,environmental,US,Hurricane Harvey (2017),49,1,30.20689655172414,0.14285714285714285,0.6492191
6PikJFx6IWk,environmental,US,Hurricane Harvey (2017),47,1,30.20689655172414,0.15151515151515152,0.71473396
-joEgqs0sjg,environmental,US,Hurricane Harvey (2017),163,1,30.20689655172414,0.15,0.79859024
2XqwZ05PcOU,environmental,US,Hurricane Harvey (2017),63,1,30.20689655172414,0.15789473684210525,0.92729306
rK4rf2FIs84,environmental,US,Hurricane Harvey (2017),82,1,30.20689655172414,0.16129032258064516,0.0060223253
x9PbVnCVHiU,environmental,US,Hurricane Harvey (2017),71,1,30.20689655172414,0.175,0.4571981
MssOJOrZua0,environmental,US,Hurricane Harvey (2017),79,1,30.20689655172414,0.17073170731707318,0.74829996
vlywAPThMfc,environmental,US,Hurricane Harvey (2017),67,1,30.344827586206897,0.2,0.20685217
lQDh1qX94Pc,environmental,US,Hurricane Harvey (2017),88,1,30.344827586206897,0.15,0.957598
1PB70AecKiE,environmental,US,Hurricane Harvey (2017),102,1,30.344827586206897,0.15384615384615385,0.7924686
OqWip99KfSQ,environmental,US,Hurricane Harvey (2017),168,1,30.344827586206897,0.14634146341463414,0.8291527
AGXWSG16_Ns,environmental,US,Hurricane Harvey (2017),140,1,30.344827586206897,0.15384615384615385,0.5359562
vJHneJ9bGTQ,environmental,US,Hurricane Harvey (2017),150,1,30.344827586206897,0.17647058823529413,0.032702345
XtfIfwhLuxw,environmental,US,Hurricane Harvey (2017),70,1,30.344827586206897,0.2631578947368421,0.6107395
UA2JOK_1-5I,environmental,US,Hurricane Harvey (2017),70,1,30.344827586206897,0.3157894736842105,0.938833
N9Sr2e6G2mg,environmental,US,Hurricane Harvey (2017),133,1,30.344827586206897,0.17073170731707318,0.28714386
c1v4KAyTstM,environmental,US,Hurricane Harvey (2017),110,1,30.344827586206897,0.125,0.6997574
Q0BzOUXSRs8,environmental,US,Hurricane Harvey (2017),158,1,30.344827586206897,0.1794871794871795,0.9440773
fdk71PooiZM,environmental,US,Hurricane Harvey (2017),65,1,30.344827586206897,0.175,0.8370248
Y1aJxTrfnIY,environmental,US,Hurricane Harvey (2017),37,1,30.344827586206897,0.14285714285714285,0.5985693
BBZcJmNQRhU,environmental,US,Hurricane Harvey (2017),150,1,30.344827586206897,0.16216216216216217,0.55437213
Nqh2RCHEelU,environmental,US,Hurricane Harvey (2017),129,1,30.344827586206897,0.15789473684210525,0.06595662
h2yNn5mD0fw,environmental,US,Hurricane Harvey (2017),170,1,30.344827586206897,0.2,0.2012195
JG70px4BXCU,environmental,US,Hurricane Harvey (2017),83,1,30.344827586206897,0.175,0.6571218
Mlx21HDBgS0,environmental,US,Hurricane Harvey (2017),145,1,30.344827586206897,0.1282051282051282,0.111343876
S2mJHAf8neI,environmental,US,Hurricane Harvey (2017),99,1,30.344827586206897,0.14705882352941177,0.42706817
w-rn_M7vknQ,environmental,US,Hurricane Harvey (2017),118,1,30.344827586206897,0.15789473684210525,0.5514597
6BSo8S98XWw,environmental,US,Hurricane Harvey (2017),120,1,30.344827586206897,0.24324324324324326,0.12051893
njCdbluf7Yc,environmental,US,Hurricane Harvey (2017),147,1,30.344827586206897,0.12121212121212122,0.666493
uT8u8IcTlug,environmental,US,Hurricane Harvey (2017),169,1,30.344827586206897,0.1935483870967742,0.4206907
mGNhCEk1RiA,environmental,US,Hurricane Harvey (2017),52,1,30.344827586206897,0.3157894736842105,0.6824643
8fVnbfb3Wws,environmental,US,Hurricane Harvey (2017),92,1,30.344827586206897,0.14705882352941177,0.656542
0DUqh5wIa9Q,environmental,US,Hurricane Harvey (2017),57,1,30.344827586206897,0.14705882352941177,0.091201015
GlZdEav4OQM,environmental,US,Hurricane Harvey (2017),54,1,30.344827586206897,0.16216216216216217,0.26584944
_Ss3Te7YfLs,environmental,US,Hurricane Harvey (2017),113,1,30.517241379310345,0.1388888888888889,0.28304037
EtsMVmIDQMI,environmental,US,Hurricane Harvey (2017),71,1,30.517241379310345,0.1282051282051282,0.30257726
0oJqmdE4AYc,environmental,US,Hurricane Harvey (2017),68,1,30.517241379310345,0.15789473684210525,0.75110424
rJSW3rRYUXs,environmental,US,Hurricane Harvey (2017),93,1,30.517241379310345,0.1794871794871795,0.70682913
4ncztxPh6P8,environmental,US,Hurricane Harvey (2017),102,1,30.517241379310345,0.16666666666666666,0.16072522
nyi46wWZ4Vo,environmental,US,Hurricane Harvey (2017),113,1,30.517241379310345,0.18421052631578946,0.55597603
bmP3AftezJE,environmental,US,Hurricane Harvey (2017),80,1,30.517241379310345,0.16666666666666666,0.55114704
c95__0ViA5U,environmental,US,Hurricane Harvey (2017),209,1,30.517241379310345,0.15,0.6066449
j-e0IiV0CM0,environmental,US,Hurricane Harvey (2017),60,1,30.517241379310345,0.3157894736842105,0.43817812
y3_q4JYTXSc,environmental,US,Hurricane Harvey (2017),86,1,30.517241379310345,0.14634146341463414,0.06406291
XchiT2VEYWA,environmental,US,Hurricane Harvey (2017),108,1,30.517241379310345,0.21875,0.31367588
NNVMP6xVWeA,environmental,US,Hurricane Harvey (2017),225,1,30.517241379310345,0.18421052631578946,0.30144906
qne60NDEVv4,environmental,US,Hurricane Harvey (2017),95,1,30.517241379310345,0.1794871794871795,0.4175012
JCRJzFTIqbc,environmental,US,Hurricane Harvey (2017),90,1,30.517241379310345,0.1282051282051282,0.6738162
eBTrXJIsQQc,environmental,US,Hurricane Harvey (2017),143,1,30.517241379310345,0.15384615384615385,0.88743097
pT1aF3JWDgE,environmental,US,Hurricane Harvey (2017),90,1,30.517241379310345,0.13157894736842105,0.9300375
Ud98nhHzkt0,environmental,US,Hurricane Harvey (2017),104,1,30.517241379310345,0.15789473684210525,0.9730582
HuG7uNrME7c,environmental,US,Hurricane Harvey (2017),123,1,30.24137931034483,0.13513513513513514,0.93693316
o-D3IIlrYOU,environmental,US,Hurricane Harvey (2017),134,1,30.24137931034483,0.14634146341463414,0.64019966
Uczs37FSjIc,environmental,US,Hurricane Harvey (2017),107,0,30.24137931034483,0.1951219512195122,0.3141689
WCMEwpgozdw,environmental,US,Hurricane Harvey (2017),89,1,30.24137931034483,0.17647058823529413,0.043968465
ItMs8Utxn90,environmental,US,Hurricane Harvey (2017),63,1,30.24137931034483,0.15384615384615385,0.043867372
SQS7PQvOBto,environmental,US,Hurricane Harvey (2017),103,1,30.24137931034483,0.25,0.6791486
ZeFD8C0bKx0,environmental,US,Hurricane Harvey (2017),67,1,30.24137931034483,0.18518518518518517,0.46108216
E4eczwolVVA,environmental,US,Hurricane Harvey (2017),109,1,30.24137931034483,0.175,0.74655855
8cYoKezoEHE,environmental,US,Hurricane Harvey (2017),125,1,30.24137931034483,0.125,0.22102042
IgqOJ4q4Wwo,environmental,US,Hurricane Harvey (2017),97,1,30.24137931034483,0.21875,0.36188042
nO2F1I1zs68,environmental,US,Hurricane Harvey (2017),137,1,30.24137931034483,0.16216216216216217,0.4342222
Nxz-K88pn8A,environmental,US,Hurricane Harvey (2017),130,1,30.24137931034483,0.2,0.13262518
OsJj_GR6kNA,environmental,US,Hurricane Harvey (2017),90,1,30.24137931034483,0.1875,0.074329704
DiW-gnaaNvQ,environmental,US,Hurricane Harvey (2017),142,1,30.24137931034483,0.14634146341463414,0.0701452
Dzcbnm36zzk,environmental,US,Hurricane Harvey (2017),93,1,30.24137931034483,0.175,0.7580274
_a6PdHKy5zc,environmental,US,Hurricane Harvey (2017),99,1,30.24137931034483,0.15,0.87348634
19r7yhTbpSs,environmental,US,Hurricane Harvey (2017),194,1,30.24137931034483,0.2631578947368421,0.59343207
pTY20447vB4,environmental,US,Hurricane Harvey (2017),73,1,30.24137931034483,0.17073170731707318,0.27615678
kNglnmyBjIM,environmental,US,Hurricane Harvey (2017),64,1,30.24137931034483,0.1794871794871795,0.7351967
8kAyVYv1cZo,environmental,US,Hurricane Harvey (2017),81,1,28.93103448275862,0.16216216216216217,0.9708622
DC1C0z9CMeQ,environmental,US,Hurricane Harvey (2017),165,1,28.93103448275862,0.18181818181818182,0.8758077
2YiMnO3EC7U,environmental,US,Hurricane Harvey (2017),128,1,28.93103448275862,0.15384615384615385,0.99936944
CawdGtPM4Kc,environmental,US,Hurricane Harvey (2017),156,1,28.93103448275862,0.19444444444444445,0.26345405
65j98OYHSg4,environmental,US,Hurricane Harvey (2017),63,1,28.93103448275862,0.3157894736842105,0.55616087
osnds_5sW5c,environmental,US,Hurricane Harvey (2017),67,1,28.93103448275862,0.13953488372093023,0.16484185
b2vmh_Bwa9A,environmental,US,Hurricane Harvey (2017),66,1,28.93103448275862,0.17647058823529413,0.9242002
dmGBdNrLkII,environmental,US,Hurricane Harvey (2017),39,1,28.93103448275862,0.13157894736842105,0.26470605
mzmSXIgLGlg,environmental,US,Hurricane Harvey (2017),144,1,28.93103448275862,0.14285714285714285,0.9632704
6XKfh8NTvDU,environmental,US,Hurricane Harvey (2017),177,1,28.93103448275862,0.18181818181818182,0.536003
PrMSQ9xGyt4,environmental,US,Hurricane Harvey (2017),117,1,28.93103448275862,0.14634146341463414,0.61243385
rb9AyaC9V9k,environmental,US,Hurricane Harvey (2017),130,1,28.896551724137932,0.2,0.91918933
LCJAtODbJXA,environmental,US,Hurricane Harvey (2017),96,1,28.896551724137932,0.23529411764705882,0.124388315
qNPR3bb95yE,environmental,US,Hurricane Harvey (2017),76,1,28.896551724137932,0.14285714285714285,0.77416104
AB5VzWyFcmA,environmental,US,Hurricane Harvey (2017),141,1,28.896551724137932,0.13513513513513514,0.12940285
MN7o9RD03z0,environmental,US,Hurricane Harvey (2017),151,1,28.896551724137932,0.16666666666666666,0.6235091
dUwDbURGMb4,environmental,US,Hurricane Harvey (2017),109,1,28.896551724137932,0.16129032258064516,0.4814598
jeqU8akiVpc,environmental,US,Hurricane Harvey (2017),83,1,28.896551724137932,0.12121212121212122,0.29994687
tbEgp4RkEIs,environmental,US,Hurricane Harvey (2017),196,1,28.896551724137932,0.16666666666666666,0.35037634
oREJEaTTjMM,environmental,US,Hurricane Harvey (2017),79,1,28.896551724137932,0.1794871794871795,0.42382514
1gAH0CzUx8E,environmental,US,Hurricane Harvey (2017),53,1,28.896551724137932,0.17142857142857143,0.463034
sVExmGT7J7g,environmental,US,Hurricane Harvey (2017),68,1,29.379310344827587,0.13513513513513514,0.057185803
L2AS9bxjvxo,environmental,US,Hurricane Harvey (2017),94,1,29.379310344827587,0.15789473684210525,0.85393167
yqc4hNguKuQ,environmental,US,Hurricane Harvey (2017),133,1,29.379310344827587,0.15384615384615385,0.19479416
veKrqAaSTy0,environmental,US,Hurricane Harvey (2017),76,1,29.379310344827587,0.3157894736842105,0.95451534
x951d7DL-tU,environmental,US,Hurricane Harvey (2017),113,1,29.379310344827587,0.275,0.20763202
WQKa_OJXJXg,environmental,US,Hurricane Harvey (2017),147,1,29.379310344827587,0.15384615384615385,0.5188981
0d1w4XAz-hE,environmental,US,Hurricane Harvey (2017),154,1,29.379310344827587,0.15,0.13335232
qLHCdTXjfMY,environmental,US,Hurricane Harvey (2017),98,1,29.379310344827587,0.13513513513513514,0.556765
kUiuAbstHgU,environmental,US,Hurricane Harvey (2017),100,1,29.379310344827587,0.20512820512820512,0.61409163
duilN-jj6Gc,environmental,US,Hurricane Harvey (2017),98,1,29.379310344827587,0.17142857142857143,0.6745343
mdFOMxSZQQc,environmental,US,Hurricane Harvey (2017),57,1,29.379310344827587,0.3157894736842105,0.404249
qsG5EzoKmQE,environmental,US,Hurricane Harvey (2017),70,1,29.379310344827587,0.175,0.4164603
RW0BuKkxGh4,environmental,US,Hurricane Harvey (2017),58,1,29.379310344827587,0.16666666666666666,0.61211604
34sAI3LbxIU,environmental,US,Hurricane Harvey (2017),89,1,29.344827586206897,0.12195121951219512,0.8748551
HqpoXRwwlzw,environmental,US,Hurricane Harvey (2017),55,1,29.344827586206897,0.13513513513513514,0.39450294
Lhgfhq1rU0U,environmental,US,Hurricane Harvey (2017),103,1,29.344827586206897,0.12903225806451613,0.9186966
tmkn5oaKEQE,environmental,US,Hurricane Harvey (2017),80,1,29.344827586206897,0.38461538461538464,0.6098383
td5wY_IIBYw,environmental,US,Hurricane Harvey (2017),66,1,28.310344827586206,0.2,0.2996612
xUZqivsA9IQ,environmental,US,Hurricane Harvey (2017),55,1,27.24137931034483,0.19444444444444445,0.25881857
9CiaGQzAekE,environmental,US,Hurricane Harvey (2017),674,0,3.5172413793103448,0.18518518518518517,0.70033246
9CiaGQzAekE,environmental,US,Hurricane Harvey (2017),674,0,3.5172413793103448,0.18518518518518517,0.16761681
9CiaGQzAekE,environmental,US,California Wildfires (2018),674,0,3.5172413793103448,0.18518518518518517,0.3834873
9CiaGQzAekE,environmental,US,California Wildfires (2018),674,0,3.5172413793103448,0.18518518518518517,0.74604344
4VBvcmgfFuQ,environmental,US,Hurricane Harvey (2017),5413,0,5.689655172413793,0.1791044776119403,0.49181944
Zfidu6FR-tE,environmental,US,Hurricane Harvey (2017),7216,0,5.793103448275862,0.16,0.87798196
KhahCNkL_e8,environmental,US,Hurricane Harvey (2017),6074,0,5.551724137931035,0.17543859649122806,0.7999455
0GuGqekKyNA,environmental,US,Hurricane Harvey (2017),216,0,5.551724137931035,0.38028169014084506,0.7484493
kfw7iDOaw0Q,environmental,US,Hurricane Harvey (2017),7993,0,5.551724137931035,0.20588235294117646,0.35748303
eVCTyYKXnXE,environmental,US,Hurricane Harvey (2017),5884,0,5.482758620689655,0.18055555555555555,0.027403729
-T1mwvcLT9U,environmental,US,Hurricane Harvey (2017),7554,0,5.482758620689655,0.1875,0.15948343
2CK1irIGpmQ,environmental,US,Hurricane Harvey (2017),9778,0,5.517241379310345,0.1791044776119403,0.8730988
5bSvntIQX1E,environmental,US,Hurricane Harvey (2017),1064,0,5.517241379310345,0.1791044776119403,0.97691715
iU-T1OLsOVc,environmental,US,Hurricane Harvey (2017),7690,0,5.586206896551724,0.175,0.58638805
KoM3qfDhJiQ,environmental,US,Hurricane Harvey (2017),9423,0,5.620689655172414,0.15,0.17004187
-S_N7S01lkc,environmental,US,Hurricane Harvey (2017),63,0,5.551724137931035,0.21621621621621623,0.76397145
8TZvzdpsFxI,environmental,US,Hurricane Harvey (2017),237,0,5.551724137931035,0.16666666666666666,0.74073005
9YsrpC2e7TY,environmental,US,Hurricane Harvey (2017),11261,0,5.310344827586207,0.15151515151515152,0.3452692
Gc6CKUWGxLo,environmental,US,Hurricane Harvey (2017),1722,0,5.310344827586207,0.08333333333333333,0.78017896
DII5hn5S6Bc,environmental,US,Hurricane Harvey (2017),905,0,5.137931034482759,0.16981132075471697,0.46374664
5p23tL8j_BU,environmental,US,Hurricane Harvey (2017),136,0,5.137931034482759,0.16981132075471697,0.24865189
PGjB95810a8,environmental,US,Hurricane Harvey (2017),816,0,5.137931034482759,0.1568627450980392,0.13207975
oT7UxHAlH8s,environmental,US,Hurricane Harvey (2017),7953,0,5.137931034482759,0.1590909090909091,0.1905355
Su2nqp0tHGc,environmental,US,Hurricane Harvey (2017),259,0,5.137931034482759,0.20689655172413793,0.26230702
dxCCDnq_TRY,environmental,US,Hurricane Harvey (2017),5759,0,5.344827586206897,0.17647058823529413,0.3911354
r-td-iybrmM,environmental,US,Hurricane Harvey (2017),7508,0,5.344827586206897,0.125,0.09237731
PNqRjGMnsPk,environmental,US,Hurricane Harvey (2017),126,0,5.344827586206897,0.06976744186046512,0.5618971
scHTJkF3zzE,environmental,US,Hurricane Harvey (2017),4262,0,5.310344827586207,0.19672131147540983,0.44793904
HkpMo0GG8TQ,environmental,US,Hurricane Harvey (2017),375,0,5.310344827586207,0.19672131147540983,0.40470123
2EdftIAHgxI,environmental,US,Hurricane Harvey (2017),433,0,5.310344827586207,0.17543859649122806,0.7916364
mCwUE8zJNzA,environmental,US,Hurricane Harvey (2017),322,0,5.310344827586207,0.4444444444444444,0.7896177
E3nLFpfzJrQ,environmental,US,Hurricane Harvey (2017),153,0,5.310344827586207,0.2,0.68296456
TzWDQVq_9WY,environmental,US,Hurricane Harvey (2017),6896,0,5.275862068965517,0.2,0.99331313
3oo7l7xLWFU,environmental,US,Hurricane Harvey (2017),10860,0,5.241379310344827,0.19444444444444445,0.8069262
hD8bfKewENo,environmental,US,Hurricane Harvey (2017),92,0,5.241379310344827,0.16,0.30217323
DdWZ_rInLhM,environmental,US,Hurricane Harvey (2017),194,0,5.241379310344827,0.17647058823529413,0.7884779
VSs1fQ9fRqc,environmental,US,Hurricane Harvey (2017),220,0,5.241379310344827,0.18181818181818182,0.5406863
Hyyk01jz52k,environmental,US,Hurricane Harvey (2017),172,0,5.172413793103448,0.15384615384615385,0.7470309
0XI1IiKtvNM,environmental,US,Hurricane Harvey (2017),454,0,5.172413793103448,0.21052631578947367,0.06257613
AZn_fOldQEw,environmental,US,Hurricane Harvey (2017),739,0,5.172413793103448,0.15254237288135594,0.7829313
kCzBAYuBP74,environmental,US,Hurricane Harvey (2017),7992,0,5.172413793103448,0.18032786885245902,0.6485546
wOPYn_Ne8zg,environmental,US,Hurricane Harvey (2017),132,0,5.206896551724138,0.1509433962264151,0.27874953
Zg6mvLXA8cc,environmental,US,Hurricane Harvey (2017),7239,0,5.206896551724138,0.136986301369863,0.9571785
fO54GXsU868,environmental,US,Hurricane Harvey (2017),82,0,5.137931034482759,0.16279069767441862,0.027255155
eTKwyJBqtUQ,environmental,US,Hurricane Harvey (2017),315,0,5.517241379310345,0.1746031746031746,0.9759594
IwN7XYDWu2M,environmental,US,Hurricane Harvey (2017),250,0,5.793103448275862,0.16666666666666666,0.4035606
dZHV3d78CKY,environmental,US,Hurricane Harvey (2017),80,0,5.793103448275862,0.1702127659574468,0.13262732
TH3uuU70ow4,environmental,US,Hurricane Harvey (2017),366,0,5.862068965517241,0.17073170731707318,0.9640092
h_Vj1UbHkJE,environmental,US,Hurricane Harvey (2017),170,0,5.379310344827586,0.3,0.1365162
8Sze6audlHg,environmental,US,Hurricane Harvey (2017),241,0,5.551724137931035,0.1794871794871795,0.8122172
cQOOkF3iDbc,environmental,US,Hurricane Harvey (2017),294,0,5.586206896551724,0.25,0.73091227
tM1ncehdb8Y,environmental,US,Hurricane Harvey (2017),317,0,5.689655172413793,0.2653061224489796,0.016202446
SlCtG_7Pi38,environmental,US,Hurricane Harvey (2017),207,0,5.379310344827586,0.17647058823529413,0.28439495
eYYWIZYviko,environmental,US,Hurricane Harvey (2017),365,0,5.275862068965517,0.15384615384615385,0.8973928
ji0uYA0ni2k,environmental,US,Hurricane Harvey (2017),256,0,5.517241379310345,0.2127659574468085,0.73479354
oj1TTbOF_4A,environmental,US,Hurricane Harvey (2017),283,0,5.758620689655173,0.17647058823529413,0.5000995
FAyv-8KW9JQ,environmental,US,Hurricane Harvey (2017),115,0,5.758620689655173,0.17391304347826086,0.6364462
XkQwdEtuuwQ,environmental,US,Hurricane Harvey (2017),312,0,5.655172413793103,0.21621621621621623,0.45352778
sP30P7Iil34,environmental,US,Hurricane Harvey (2017),197,0,5.758620689655173,0.17647058823529413,0.64124453
Xg6gfIbKgYw,environmental,US,Hurricane Harvey (2017),183,0,5.758620689655173,0.1724137931034483,0.28253013
CznTybECiUk,environmental,US,Hurricane Harvey (2017),137,0,6.586206896551724,0.16666666666666666,0.42692903
T6kvxrFCf_I,environmental,US,Hurricane Harvey (2017),377,0,6.586206896551724,0.14893617021276595,0.65972286
3Sqxis_ZCYg,environmental,US,Hurricane Harvey (2017),10222,0,6.482758620689655,0.22857142857142856,0.20394291
Dq-Tm4uRRCI,environmental,US,Hurricane Harvey (2017),246,0,6.482758620689655,0.19444444444444445,0.5884809
Dq-Tm4uRRCI,environmental,US,Hurricane Harvey (2017),246,0,6.482758620689655,0.19444444444444445,0.91387916
Dq-Tm4uRRCI,environmental,Europe,European Floods (2014),246,0,6.482758620689655,0.19444444444444445,0.38663396
Dq-Tm4uRRCI,environmental,Europe,European Floods (2014),246,0,6.482758620689655,0.19444444444444445,0.16642582
8oRW-DZFB9I,environmental,US,Hurricane Harvey (2017),361,0,5.931034482758621,0.17543859649122806,0.03640772
jhmnAgDvSr8,environmental,US,Hurricane Harvey (2017),40,0,5.448275862068965,0.26785714285714285,0.80422956
m4_XuDVhZnI,environmental,US,Hurricane Harvey (2017),187,0,5.517241379310345,0.14814814814814814,0.9457671
TZdO4ZQ11Ds,environmental,US,Hurricane Harvey (2017),136,0,5.689655172413793,0.4782608695652174,0.11956423
Sve9nDmIw3s,environmental,US,Hurricane Harvey (2017),161,0,6.137931034482759,0.2,0.34197843
46gXwTRdOIM,environmental,US,Hurricane Harvey (2017),177,0,5.724137931034483,0.2222222222222222,0.7084405
ZwMzBw-LDUs,environmental,US,Hurricane Harvey (2017),157,0,5.620689655172414,0.058823529411764705,0.82770866
OZwhpayjQqw,environmental,US,Hurricane Harvey (2017),391,0,4.827586206896552,0.16176470588235295,0.5645941
QNMqYulAfAk,environmental,US,Hurricane Harvey (2017),220,0,5.896551724137931,0.1935483870967742,0.59603643
gw1tlPLbx6U,environmental,US,Hurricane Harvey (2017),537,0,5.310344827586207,0.1864406779661017,0.5872752
G8q6dEuYtcI,environmental,US,Hurricane Harvey (2017),598,0,4.689655172413793,0.1951219512195122,0.8971166
LFYMNeE3uPs,environmental,US,Hurricane Harvey (2017),523,0,4.517241379310345,0.17073170731707318,0.09997188
BWVGnw81BE8,environmental,US,Hurricane Harvey (2017),60,1,9.586206896551724,0.07407407407407407,0.35674208
Ild15tCPHP8,environmental,US,Hurricane Harvey (2017),68,1,9.586206896551724,0.1,0.34443897
uGyiLPSLLAw,environmental,US,Hurricane Harvey (2017),89,1,10.03448275862069,0.06557377049180328,0.76438266
QVX-EYZqYKI,environmental,US,Hurricane Harvey (2017),100,1,9.689655172413794,0.06521739130434782,0.18789914
JdY4-2mbMEk,environmental,US,Hurricane Harvey (2017),97,1,9.551724137931034,0.01818181818181818,0.30699408
zK4RmunMCh0,environmental,US,Hurricane Harvey (2017),63,1,10.620689655172415,0.0392156862745098,0.60271263
xzyQfYr7hDo,environmental,US,Hurricane Harvey (2017),57,1,10.931034482758621,0.047619047619047616,0.50232303
Kd3UyYK8ngA,environmental,US,Hurricane Harvey (2017),84,1,11.03448275862069,0.07317073170731707,0.9905064
0M-3PbHlelw,environmental,US,Hurricane Harvey (2017),53,1,11.206896551724139,0.047619047619047616,0.51881564
h7ScoAeprMY,environmental,US,Hurricane Harvey (2017),96,1,10.827586206896552,0.06,0.71665764
ZZHlaV_YxvY,environmental,US,Hurricane Harvey (2017),119,1,10.827586206896552,0.1016949152542373,0.3748981
9A2X_vInM6g,environmental,US,Hurricane Harvey (2017),102,1,10.724137931034482,0.061224489795918366,0.9325165
Potf0ZbdTQ8,environmental,US,Hurricane Harvey (2017),122,1,10.620689655172415,0.045454545454545456,0.6723365
uzkwJXVq8Ts,environmental,US,Hurricane Harvey (2017),85,1,10.620689655172415,0.06,0.35790536
0mWNbGdIDP8,environmental,US,Hurricane Harvey (2017),119,1,10.620689655172415,0.05357142857142857,0.112976834
qVpL8EWYapE,environmental,US,Hurricane Harvey (2017),103,1,10.620689655172415,0.10606060606060606,0.93360007
p-PmgfUIDYc,environmental,US,Hurricane Harvey (2017),107,1,10.551724137931034,0.0975609756097561,0.06961883
